617007.78,430152.34,-4.93
617008.15,430152.20,-4.92
617008.58,430152.05,-4.91
617009.01,430151.90,-4.90
617009.46,430151.76,-4.90
617009.85,430151.64,-4.91
617010.27,430151.52,-4.92
617010.71,430151.38,-4.95
617011.14,430151.25,-4.97
617011.54,430151.13,-4.99
617011.98,430151.01,-5.01
617012.42,430150.88,-5.02
617012.84,430150.78,-5.03
617013.28,430150.66,-5.04
617013.74,430150.54,-5.07
617014.17,430150.43,-5.08
617014.56,430150.34,-5.08
617015.03,430150.22,-5.09
617015.49,430150.09,-5.10
617015.90,430149.98,-5.10
617016.33,430149.88,-5.10
617016.80,430149.75,-5.11
617017.19,430149.64,-5.12
617017.65,430149.51,-5.10
617018.10,430149.39,-5.09
617018.54,430149.26,-5.07
617018.95,430149.15,-5.07
617019.40,430149.02,-5.06
617019.86,430148.87,-5.07
617020.30,430148.74,-5.10
617020.69,430148.61,-5.13
617021.13,430148.47,-5.15
617021.59,430148.33,-5.15
617021.96,430148.22,-5.16
617022.40,430148.08,-5.17
617022.84,430147.94,-5.16
617023.28,430147.81,-5.17
617023.67,430147.71,-5.18
617024.11,430147.56,-5.20
617024.48,430147.46,-5.21
617024.91,430147.34,-5.23
617025.33,430147.24,-5.25
617025.79,430147.14,-5.27
617026.17,430147.05,-5.27
617026.60,430146.95,-5.28
617027.03,430146.85,-5.27
617027.48,430146.76,-5.25
617027.88,430146.68,-5.22
617028.28,430146.61,-5.19
617028.73,430146.55,-5.17
617029.10,430146.49,-5.18
617029.54,430146.41,-5.18
617029.96,430146.35,-5.21
617030.38,430146.27,-5.23
617030.77,430146.22,-5.26
617031.18,430146.16,-5.29
617031.60,430146.07,-5.31
617031.98,430146.00,-5.33
617032.39,430145.92,-5.34
617032.80,430145.86,-5.33
617033.18,430145.79,-5.33
617033.59,430145.71,-5.33
617033.99,430145.63,-5.33
617034.34,430145.54,-5.32
617034.74,430145.45,-5.31
617035.15,430145.35,-5.30
617035.55,430145.26,-5.28
617035.88,430145.18,-5.28
617036.27,430145.09,-5.27
617036.66,430145.00,-5.27
617037.06,430144.89,-5.28
617037.39,430144.80,-5.29
617037.77,430144.71,-5.29
617038.15,430144.63,-5.30
617038.49,430144.55,-5.33
617038.86,430144.47,-5.34
617039.22,430144.40,-5.37
617039.55,430144.32,-5.40
617039.91,430144.25,-5.42
617040.28,430144.18,-5.45
617040.60,430144.12,-5.49
617040.96,430144.06,-5.50
617041.30,430144.01,-5.49
617041.66,430143.96,-5.49
617042.00,430143.91,-5.47
617042.36,430143.85,-5.46
617042.71,430143.80,-5.43
617043.06,430143.75,-5.41
617043.40,430143.70,-5.39
617043.74,430143.65,-5.38
617044.10,430143.60,-5.35
617044.42,430143.56,-5.33
617044.79,430143.49,-5.32
617045.16,430143.43,-5.31
617045.49,430143.37,-5.31
617045.81,430143.32,-5.33
617046.17,430143.27,-5.33
617046.47,430143.23,-5.35
617046.82,430143.18,-5.37
617047.16,430143.12,-5.39
617047.51,430143.05,-5.39
617047.82,430142.99,-5.40
617048.18,430142.93,-5.39
617048.52,430142.86,-5.38
617048.82,430142.80,-5.39
617049.17,430142.75,-5.38
617049.50,430142.68,-5.39
617049.86,430142.60,-5.39
617050.15,430142.53,-5.39
617050.47,430142.46,-5.39
617050.80,430142.39,-5.38
617051.13,430142.31,-5.38
617051.44,430142.24,-5.39
617051.77,430142.16,-5.39
617052.05,430142.09,-5.39
617052.37,430142.01,-5.39
617052.70,430141.94,-5.39
617053.03,430141.86,-5.39
617053.32,430141.78,-5.38
617053.65,430141.70,-5.38
617053.97,430141.63,-5.37
617054.32,430141.56,-5.37
617054.60,430141.51,-5.37
617054.92,430141.44,-5.37
617055.25,430141.37,-5.37
617055.55,430141.32,-5.36
617055.90,430141.27,-5.38
617056.22,430141.22,-5.38
617056.55,430141.17,-5.40
617056.85,430141.13,-5.41
617057.18,430141.08,-5.41
617057.52,430141.05,-5.42
617057.85,430141.02,-5.43
617058.16,430140.97,-5.44
617058.50,430140.92,-5.44
617058.82,430140.88,-5.45
617059.14,430140.83,-5.45
617059.52,430140.77,-5.45
617059.88,430140.71,-5.44
617060.19,430140.66,-5.43
617060.55,430140.60,-5.41
617060.88,430140.54,-5.40
617061.20,430140.48,-5.39
617061.53,430140.40,-5.38
617061.91,430140.31,-5.38
617062.27,430140.23,-5.37
617062.57,430140.16,-5.36
617062.92,430140.06,-5.36
617063.28,430139.96,-5.34
617063.63,430139.87,-5.34
617063.98,430139.78,-5.34
617064.34,430139.68,-5.34
617064.65,430139.60,-5.35
617065.00,430139.54,-5.34
617065.36,430139.46,-5.34
617065.67,430139.39,-5.33
617066.02,430139.31,-5.33
617066.38,430139.23,-5.34
617066.74,430139.16,-5.34
617067.04,430139.11,-5.35
617067.38,430139.06,-5.35
617067.75,430139.00,-5.34
617068.10,430138.95,-5.36
617068.44,430138.90,-5.36
617068.81,430138.86,-5.38
617069.17,430138.83,-5.37
617069.50,430138.79,-5.37
617069.88,430138.74,-5.36
617070.25,430138.70,-5.35
617070.62,430138.65,-5.35
617070.96,430138.61,-5.35
617071.34,430138.56,-5.34
617071.69,430138.50,-5.34
617072.09,430138.44,-5.33
617072.47,430138.37,-5.33
617072.86,430138.28,-5.33
617073.18,430138.21,-5.33
617073.58,430138.13,-5.33
617073.95,430138.04,-5.33
617074.33,430137.95,-5.32
617074.68,430137.86,-5.31
617075.06,430137.76,-5.29
617075.43,430137.66,-5.29
617075.78,430137.57,-5.28
617076.16,430137.48,-5.27
617076.51,430137.39,-5.26
617076.90,430137.30,-5.25
617077.24,430137.21,-5.24
617077.61,430137.12,-5.23
617078.00,430137.03,-5.23
617078.33,430136.96,-5.23
617078.73,430136.88,-5.23
617079.11,430136.82,-5.23
617079.45,430136.76,-5.22
617079.83,430136.71,-5.20
617080.23,430136.65,-5.19
617080.61,430136.61,-5.17
617080.94,430136.57,-5.16
617081.31,430136.52,-5.16
617081.69,430136.47,-5.15
617082.04,430136.44,-5.15
617082.40,430136.40,-5.14
617082.78,430136.36,-5.13
617083.15,430136.32,-5.13
617083.51,430136.27,-5.13
617083.89,430136.23,-5.13
617084.25,430136.18,-5.13
617084.62,430136.12,-5.14
617084.95,430136.07,-5.13
617085.32,430136.02,-5.12
617085.66,430135.97,-5.12
617086.03,430135.92,-5.12
617086.41,430135.85,-5.12
617086.78,430135.79,-5.12
617087.13,430135.73,-5.12
617087.51,430135.67,-5.11
617087.89,430135.59,-5.10
617088.28,430135.53,-5.11
617088.62,430135.47,-5.10
617089.00,430135.41,-5.10
617089.36,430135.33,-5.09
617089.69,430135.26,-5.08
617090.06,430135.20,-5.07
617090.43,430135.14,-5.06
617090.80,430135.07,-5.05
617091.11,430135.00,-5.04
617091.47,430134.93,-5.03
617091.82,430134.86,-5.03
617092.12,430134.80,-5.02
617092.46,430134.73,-5.02
617092.78,430134.67,-5.03
617093.08,430134.61,-5.03
617093.42,430134.55,-5.03
617093.74,430134.49,-5.03
617094.05,430134.45,-5.04
617094.37,430134.41,-5.05
617094.69,430134.37,-5.06
617095.01,430134.34,-5.06
617095.30,430134.31,-5.06
617095.63,430134.29,-5.06
617095.97,430134.26,-5.06
617096.30,430134.24,-5.06
617096.59,430134.22,-5.06
617096.91,430134.21,-5.06
617097.24,430134.19,-5.05
617097.58,430134.17,-5.06
617097.87,430134.15,-5.06
617098.22,430134.12,-5.05
617098.53,430134.11,-5.04
617098.86,430134.08,-5.04
617099.17,430134.04,-5.04
617099.49,430133.99,-5.04
617099.80,430133.95,-5.05
617100.13,430133.90,-5.05
617100.46,430133.86,-5.06
617100.74,430133.80,-5.07
617101.06,430133.74,-5.08
617101.38,430133.69,-5.09
617101.69,430133.62,-5.09
617101.99,430133.57,-5.10
617102.30,430133.52,-5.10
617102.63,430133.45,-5.10
617102.94,430133.40,-5.10
617103.21,430133.38,-5.12
617103.52,430133.34,-5.13
617103.84,430133.30,-5.13
617104.12,430133.27,-5.14
617104.44,430133.25,-5.14
617104.75,430133.23,-5.14
617105.05,430133.22,-5.15
617105.40,430133.20,-5.15
617105.75,430133.19,-5.16
617106.03,430133.19,-5.17
617106.37,430133.18,-5.18
617106.69,430133.19,-5.18
617107.06,430133.18,-5.19
617107.36,430133.18,-5.19
617107.69,430133.18,-5.19
617108.03,430133.18,-5.19
617108.37,430133.18,-5.19
617108.68,430133.17,-5.19
617109.01,430133.16,-5.20
617109.35,430133.16,-5.20
617109.65,430133.16,-5.21
617109.99,430133.16,-5.22
617110.32,430133.15,-5.23
617110.63,430133.15,-5.24
617110.96,430133.16,-5.25
617111.30,430133.14,-5.25
617111.62,430133.15,-5.26
617111.94,430133.15,-5.27
617112.27,430133.16,-5.29
617112.61,430133.15,-5.30
617112.91,430133.16,-5.31
617113.27,430133.16,-5.33
617113.60,430133.16,-5.34
617113.90,430133.17,-5.34
617114.24,430133.18,-5.36
617114.60,430133.19,-5.37
617114.94,430133.20,-5.38
617115.25,430133.21,-5.40
617115.62,430133.22,-5.41
617115.98,430133.22,-5.44
617116.36,430133.23,-5.45
617116.67,430133.23,-5.47
617117.05,430133.24,-5.48
617117.39,430133.23,-5.48
617117.76,430133.22,-5.49
617118.15,430133.22,-5.49
617118.53,430133.20,-5.49
617118.87,430133.19,-5.49
617119.25,430133.19,-5.50
617119.65,430133.17,-5.51
617120.05,430133.16,-5.53
617120.40,430133.15,-5.54
617120.81,430133.14,-5.54
617121.22,430133.11,-5.56
617121.60,430133.09,-5.58
617122.00,430133.08,-5.59
617122.39,430133.07,-5.61
617122.79,430133.05,-5.62
617123.15,430133.05,-5.64
617123.58,430133.05,-5.65
617123.94,430133.05,-5.66
617124.36,430133.05,-5.67
617124.79,430133.05,-5.67
617125.22,430133.05,-5.69
617125.59,430133.05,-5.69
617126.00,430133.07,-5.71
617126.42,430133.09,-5.73
617126.84,430133.10,-5.75
617127.25,430133.11,-5.77
617127.66,430133.12,-5.80
617128.11,430133.12,-5.83
617128.54,430133.12,-5.86
617128.93,430133.13,-5.88
617129.36,430133.13,-5.90
617129.77,430133.13,-5.91
617130.16,430133.11,-5.92
617130.59,430133.09,-5.93
617131.03,430133.06,-5.94
617131.46,430133.04,-5.95
617131.86,430133.02,-5.95
617132.31,430132.98,-5.94
617132.69,430132.94,-5.97
617133.16,430132.89,-5.97
617133.57,430132.86,-5.98
617134.01,430132.81,-5.98
617134.46,430132.77,-6.02
617136.19,430132.60,-6.16
617136.64,430132.56,-6.19
617137.98,430132.45,-6.18
617138.39,430132.43,-6.18
617138.86,430132.40,-6.18
617139.33,430132.38,-6.19
617139.73,430132.36,-6.18
617140.20,430132.35,-6.18
617140.68,430132.33,-6.17
617141.09,430132.32,-6.18
617141.56,430132.31,-6.20
617142.02,430132.29,-6.20
617142.44,430132.28,-6.21
617142.91,430132.27,-6.22
617143.41,430132.26,-6.24
617143.87,430132.24,-6.26
617144.28,430132.24,-6.28
617144.77,430132.22,-6.32
617145.26,430132.20,-6.34
617145.72,430132.19,-6.37
617146.13,430132.20,-6.40
617146.59,430132.19,-6.42
617147.05,430132.18,-6.44
617147.49,430132.17,-6.46
617147.95,430132.15,-6.48
617148.42,430132.15,-6.50
617148.82,430132.15,-6.51
617149.27,430132.15,-6.54
617149.74,430132.15,-6.55
617150.13,430132.14,-6.57
617150.57,430132.13,-6.59
617151.03,430132.12,-6.61
617151.47,430132.11,-6.64
617151.90,430132.10,-6.66
617152.34,430132.09,-6.69
617152.78,430132.08,-6.69
617153.23,430132.07,-6.71
617153.62,430132.05,-6.73
617154.07,430132.03,-6.74
617154.50,430132.01,-6.75
617154.92,430131.99,-6.78
617155.36,430131.97,-6.79
617155.80,430131.94,-6.79
617156.24,430131.91,-6.80
617156.62,430131.87,-6.82
617157.10,430131.83,-6.84
617157.50,430131.80,-6.86
617157.97,430131.76,-6.88
617158.43,430131.71,-6.91
617158.88,430131.68,-6.94
617159.29,430131.65,-6.95
617159.74,430131.59,-6.96
617160.20,430131.55,-6.97
617160.65,430131.51,-6.97
617161.05,430131.49,-6.98
617161.49,430131.48,-6.97
617161.98,430131.46,-6.98
617162.38,430131.44,-6.98
617162.82,430131.41,-6.99
617163.27,430131.39,-7.01
617163.70,430131.39,-7.05
617164.09,430131.40,-7.06
617164.51,430131.40,-7.09
617164.95,430131.41,-7.12
617165.32,430131.41,-7.15
617165.74,430131.42,-7.17
617166.17,430131.43,-7.20
617166.56,430131.44,-7.22
617166.97,430131.46,-7.22
617167.38,430131.46,-7.25
617167.78,430131.46,-7.26
617168.13,430131.46,-7.29
617168.54,430131.45,-7.31
617168.94,430131.45,-7.35
617169.28,430131.43,-7.37
617169.71,430131.38,-7.40
617170.10,430131.35,-7.41
617170.50,430131.32,-7.45
617170.86,430131.28,-7.47
617171.27,430131.22,-7.51
617171.69,430131.17,-7.53
617172.11,430131.09,-7.56
617172.47,430131.02,-7.58
617172.88,430130.95,-7.62
617173.26,430130.88,-7.65
617173.67,430130.82,-7.67
617174.08,430130.73,-7.69
617174.52,430130.65,-7.72
617174.89,430130.59,-7.74
617175.34,430130.54,-7.76
617175.78,430130.49,-7.78
617176.17,430130.45,-7.79
617176.62,430130.39,-7.80
617177.08,430130.36,-7.80
617177.51,430130.35,-7.83
617177.91,430130.33,-7.84
617178.35,430130.34,-7.85
617178.78,430130.35,-7.87
617179.21,430130.37,-7.90
617179.66,430130.37,-7.94
617180.11,430130.39,-7.95
617180.57,430130.40,-7.98
617180.97,430130.42,-8.00
617181.43,430130.43,-8.03
617181.82,430130.44,-8.05
617182.27,430130.46,-8.08
617182.73,430130.47,-8.11
617183.15,430130.46,-8.14
617183.55,430130.45,-8.15
617184.00,430130.43,-8.18
617184.45,430130.40,-8.19
617184.88,430130.37,-8.21
617185.28,430130.33,-8.22
617185.70,430130.28,-8.23
617186.13,430130.22,-8.25
617186.59,430130.15,-8.27
617186.98,430130.09,-8.28
617187.42,430130.01,-8.31
617187.86,430129.93,-8.33
617188.30,430129.84,-8.35
617188.69,430129.76,-8.37
617189.14,430129.68,-8.40
617189.54,430129.61,-8.43
617189.99,430129.51,-8.45
617190.42,430129.43,-8.46
617190.80,430129.36,-8.48
617191.25,430129.28,-8.50
617191.68,430129.21,-8.54
617192.12,430129.15,-8.57
617192.53,430129.10,-8.60
617192.96,430129.04,-8.62
617193.40,430128.99,-8.65
617193.83,430128.94,-8.67
617194.23,430128.89,-8.71
617194.64,430128.86,-8.73
617195.10,430128.82,-8.76
617195.52,430128.78,-8.77
617195.93,430128.75,-8.78
617196.34,430128.71,-8.81
617196.78,430128.69,-8.83
617197.18,430128.66,-8.85
617197.60,430128.62,-8.89
617198.02,430128.59,-8.90
617198.41,430128.57,-8.92
617198.83,430128.53,-8.92
617199.23,430128.50,-8.92
617199.59,430128.46,-8.92
617200.00,430128.42,-8.93
617200.41,430128.39,-8.94
617200.81,430128.36,-8.95
617201.18,430128.32,-8.96
617201.59,430128.27,-8.97
617202.01,430128.21,-8.98
617202.41,430128.13,-9.00
617202.80,430128.08,-9.04
617203.20,430128.01,-9.06
617203.62,430127.94,-9.08
617204.05,430127.86,-9.11
617204.42,430127.78,-9.13
617204.85,430127.69,-9.14
617205.23,430127.61,-9.14
617205.66,430127.52,-9.16
617206.09,430127.42,-9.17
617206.51,430127.32,-9.17
617206.90,430127.20,-9.19
617207.33,430127.09,-9.21
617207.78,430126.99,-9.21
617208.19,430126.90,-9.23
617208.63,430126.80,-9.25
617209.06,430126.71,-9.25
617209.51,430126.61,-9.26
617209.90,430126.54,-9.28
617210.33,430126.45,-9.29
617210.77,430126.34,-9.31
617211.15,430126.25,-9.32
617211.57,430126.16,-9.34
617212.00,430126.08,-9.36
617212.43,430125.98,-9.40
617212.79,430125.89,-9.42
617213.20,430125.80,-9.45
617213.57,430125.71,-9.48
617213.98,430125.61,-9.50
617214.41,430125.50,-9.52
617214.77,430125.42,-9.54
617215.16,430125.32,-9.55
617215.58,430125.19,-9.58
617215.99,430125.06,-9.58
617216.36,430124.96,-9.59
617216.75,430124.86,-9.60
617217.14,430124.75,-9.64
617217.48,430124.65,-9.64
617217.90,430124.53,-9.66
617218.31,430124.41,-9.71
617218.70,430124.30,-9.72
617219.07,430124.20,-9.73
617219.47,430124.09,-9.77
617219.90,430123.96,-9.81
617220.24,430123.87,-9.82
617220.66,430123.76,-9.86
617221.03,430123.65,-9.89
617221.44,430123.54,-9.91
617221.84,430123.44,-9.93
617222.26,430123.34,-9.95
617222.63,430123.24,-9.98
617223.04,430123.14,-10.00
617223.45,430123.04,-10.01
617223.83,430122.95,-10.04
617224.25,430122.85,-10.05
617224.67,430122.76,-10.06
617225.07,430122.66,-10.10
617225.46,430122.56,-10.12
617225.87,430122.48,-10.15
617226.29,430122.37,-10.17
617226.66,430122.27,-10.19
617227.07,430122.17,-10.22
617227.51,430122.07,-10.25
617227.86,430121.98,-10.28
617228.28,430121.88,-10.32
617228.70,430121.78,-10.33
617229.09,430121.69,-10.35
617229.51,430121.58,-10.37
617229.94,430121.48,-10.39
617230.38,430121.37,-10.41
617230.78,430121.28,-10.42
617231.23,430121.18,-10.44
617231.66,430121.08,-10.46
617232.07,430120.98,-10.47
617232.50,430120.88,-10.48
617232.93,430120.77,-10.49
617233.38,430120.66,-10.50
617233.77,430120.56,-10.50
617234.23,430120.46,-10.51
617234.67,430120.37,-10.52
617235.09,430120.26,-10.53
617235.53,430120.16,-10.55
617235.97,430120.05,-10.58
617236.38,430119.95,-10.61
617236.83,430119.85,-10.65
617237.31,430119.72,-10.70
617237.70,430119.63,-10.74
617238.15,430119.52,-10.78
617238.60,430119.40,-10.83
617239.05,430119.28,-10.86
617239.47,430119.17,-10.88
617239.92,430119.05,-10.91
617240.39,430118.93,-10.93
617240.82,430118.83,-10.95
617241.29,430118.71,-10.97
617241.74,430118.58,-11.00
617242.20,430118.46,-11.03
617242.62,430118.35,-11.06
617243.08,430118.24,-11.10
617243.56,430118.11,-11.14
617244.06,430118.00,-11.17
617244.46,430117.91,-11.21
617244.95,430117.78,-11.25
617245.37,430117.68,-11.29
617245.86,430117.57,-11.33
617246.33,430117.47,-11.36
617246.75,430117.37,-11.39
617247.25,430117.25,-11.41
617247.74,430117.13,-11.42
617248.22,430117.02,-11.43
617248.64,430116.93,-11.44
617249.12,430116.82,-11.45
617249.58,430116.72,-11.46
617250.03,430116.62,-11.51
617250.49,430116.51,-11.55
617250.99,430116.39,-11.59
617251.48,430116.28,-11.64
617251.89,430116.18,-11.69
617252.37,430116.07,-11.74
617252.82,430115.97,-11.75
617253.24,430115.87,-11.77
617253.73,430115.77,-11.78
617254.22,430115.66,-11.77
617254.64,430115.56,-11.76
617255.12,430115.47,-11.75
617255.60,430115.36,-11.75
617256.00,430115.28,-11.76
617256.50,430115.18,-11.79
617256.99,430115.09,-11.85
617257.46,430114.99,-11.89
617257.89,430114.91,-11.96
617258.36,430114.82,-12.01
617258.86,430114.72,-12.07
617259.28,430114.63,-12.13
617259.77,430114.52,-12.18
617260.25,430114.42,-12.21
617260.73,430114.32,-12.24
617261.18,430114.22,-12.26
617261.65,430114.11,-12.28
617262.07,430114.01,-12.29
617262.55,430113.90,-12.31
617263.08,430113.76,-12.34
617263.56,430113.63,-12.36
617263.99,430113.52,-12.40
617264.49,430113.40,-12.43
617264.97,430113.28,-12.46
617265.42,430113.15,-12.49
617265.90,430113.01,-12.54
617266.40,430112.87,-12.57
617266.88,430112.74,-12.59
617267.31,430112.62,-12.62
617267.79,430112.48,-12.65
617268.26,430112.35,-12.67
617268.71,430112.23,-12.69
617269.18,430112.09,-12.72
617269.67,430111.96,-12.74
617270.13,430111.84,-12.77
617270.55,430111.75,-12.79
617271.02,430111.63,-12.83
617271.45,430111.51,-12.85
617271.92,430111.38,-12.87
617272.38,430111.27,-12.89
617272.79,430111.18,-12.92
617273.26,430111.05,-12.94
617273.74,430110.93,-12.96
617274.21,430110.81,-12.99
617274.62,430110.71,-13.01
617275.09,430110.59,-13.04
617275.57,430110.46,-13.06
617275.99,430110.36,-13.09
617276.44,430110.25,-13.12
617276.89,430110.14,-13.14
617277.35,430110.02,-13.18
617277.75,430109.92,-13.22
617278.22,430109.80,-13.24
617278.67,430109.68,-13.26
617279.12,430109.56,-13.28
617279.52,430109.46,-13.32
617279.97,430109.35,-13.33
617280.36,430109.25,-13.36
617280.80,430109.14,-13.39
617281.24,430109.03,-13.40
617281.63,430108.93,-13.40
617282.07,430108.81,-13.43
617282.52,430108.70,-13.46
617282.92,430108.59,-13.49
617283.32,430108.49,-13.51
617283.76,430108.40,-13.53
617284.20,430108.28,-13.54
617284.56,430108.20,-13.55
617284.98,430108.10,-13.57
617285.40,430107.99,-13.59
617285.82,430107.89,-13.61
617286.20,430107.80,-13.62
617286.61,430107.70,-13.64
617287.04,430107.59,-13.66
617287.40,430107.50,-13.68
617287.84,430107.40,-13.71
617288.23,430107.31,-13.74
617288.59,430107.21,-13.75
617289.00,430107.11,-13.78
617289.41,430107.01,-13.82
617289.78,430106.92,-13.83
617290.17,430106.84,-13.85
617290.56,430106.75,-13.88
617290.96,430106.65,-13.90
617291.32,430106.57,-13.91
617291.71,430106.48,-13.93
617292.09,430106.41,-13.95
617292.45,430106.35,-13.96
617292.84,430106.29,-13.98
617293.24,430106.22,-14.00
617293.62,430106.16,-14.02
617293.96,430106.10,-14.04
617294.34,430106.05,-14.05
617294.69,430106.01,-14.07
617295.07,430105.95,-14.08
617295.45,430105.91,-14.10
617295.79,430105.87,-14.14
617296.17,430105.82,-14.16
617296.56,430105.78,-14.19
617296.93,430105.73,-14.20
617297.26,430105.69,-14.22
617297.65,430105.63,-14.23
617298.02,430105.57,-14.25
617298.37,430105.52,-14.27
617298.74,430105.46,-14.30
617299.11,430105.39,-14.33
617299.02,430104.28,-14.36
617299.53,430104.16,-14.38
617300.09,430104.02,-14.41
617300.65,430103.90,-14.44
617301.21,430103.77,-14.47
617301.71,430103.66,-14.49
617302.28,430103.55,-14.52
617302.78,430103.45,-14.54
617303.37,430103.34,-14.57
617303.93,430103.23,-14.60
617304.45,430103.13,-14.63
617305.02,430103.03,-14.65
617305.60,430102.93,-14.67
617306.17,430102.82,-14.70
617306.66,430102.72,-14.72
617307.25,430102.62,-14.75
617307.84,430102.53,-14.77
617308.41,430102.43,-14.79
617308.91,430102.34,-14.82
617309.49,430102.24,-14.85
617310.07,430102.15,-14.87
617310.58,430102.06,-14.89
617311.15,430101.97,-14.92
617311.73,430101.88,-14.94
617312.32,430101.79,-14.97
617312.84,430101.70,-14.99
617313.43,430101.61,-15.01
617313.95,430101.52,-15.04
617314.54,430101.42,-15.07
617315.13,430101.33,-15.08
617315.64,430101.25,-15.10
617316.24,430101.16,-15.12
617316.81,430101.06,-15.14
617317.40,430100.97,-15.17
617317.92,430100.89,-15.19
617318.50,430100.80,-15.21
617319.11,430100.70,-15.23
617319.62,430100.63,-15.25
617320.21,430100.53,-15.27
617320.78,430100.44,-15.29
617321.36,430100.35,-15.29
617321.86,430100.28,-15.31
617322.44,430100.20,-15.33
617323.06,430100.10,-15.34
617323.57,430100.02,-15.35
617324.15,430099.94,-15.37
617324.74,430099.86,-15.38
617325.28,430099.78,-15.40
617325.87,430099.69,-15.40
617326.46,430099.61,-15.41
617327.00,430099.55,-15.42
617327.58,430099.47,-15.44
617328.19,430099.39,-15.45
617328.78,430099.32,-15.47
617329.31,430099.25,-15.48
617329.91,430099.18,-15.50
617330.49,430099.12,-15.52
617331.03,430099.06,-15.54
617331.62,430098.99,-15.56
617332.22,430098.92,-15.58
617332.83,430098.84,-15.61
617333.36,430098.77,-15.63
617333.96,430098.70,-15.65
617334.59,430098.62,-15.68
617335.11,430098.53,-15.71
617335.69,430098.45,-15.74
617336.29,430098.37,-15.76
617336.82,430098.29,-15.79
617337.43,430098.20,-15.82
617338.04,430098.12,-15.85
617338.55,430098.03,-15.87
617339.15,430097.93,-15.90
617339.75,430097.85,-15.93
617340.34,430097.75,-15.95
617340.86,430097.67,-15.97
617341.45,430097.57,-16.00
617342.07,430097.47,-16.01
617342.59,430097.38,-16.04
617343.17,430097.28,-16.05
617343.77,430097.19,-16.07
617344.37,430097.09,-16.08
617344.88,430097.00,-16.10
617345.46,430096.90,-16.12
617345.99,430096.81,-16.13
617346.53,430096.71,-16.14
617347.14,430096.61,-16.16
617347.66,430096.52,-16.17
617348.25,430096.43,-16.19
617348.82,430096.34,-16.20
617349.42,430096.24,-16.22
617349.94,430096.16,-16.23
617350.50,430096.07,-16.25
617351.10,430095.99,-16.26
617351.60,430095.92,-16.28
617352.19,430095.83,-16.30
617352.77,430095.74,-16.32
617353.35,430095.66,-16.34
617353.87,430095.57,-16.36
617354.43,430095.48,-16.38
617355.03,430095.39,-16.41
617355.54,430095.31,-16.44
617356.12,430095.22,-16.46
617356.67,430095.13,-16.49
617357.16,430095.05,-16.51
617357.73,430094.95,-16.54
617358.30,430094.85,-16.57
617358.81,430094.75,-16.60
617359.37,430094.64,-16.62
617359.95,430094.52,-16.66
617360.50,430094.42,-16.68
617360.99,430094.32,-16.71
617361.56,430094.20,-16.74
617362.11,430094.08,-16.76
617362.69,430093.94,-16.79
617363.17,430093.81,-16.82
617363.75,430093.67,-16.85
617364.32,430093.54,-16.88
617364.82,430093.41,-16.91
617365.40,430093.25,-16.94
617365.96,430093.11,-16.96
617366.51,430092.97,-16.98
617367.02,430092.83,-17.01
617367.60,430092.67,-17.04
617368.08,430092.53,-17.06
617368.64,430092.37,-17.09
617369.20,430092.21,-17.11
617369.76,430092.06,-17.14
617370.29,430091.92,-17.16
617370.83,430091.77,-17.19
617371.38,430091.61,-17.20
617371.87,430091.48,-17.23
617372.42,430091.33,-17.25
617373.00,430091.18,-17.28
617373.54,430091.04,-17.31
617374.02,430090.91,-17.33
617374.57,430090.77,-17.35
617375.13,430090.62,-17.37
617375.61,430090.49,-17.39
617376.16,430090.36,-17.41
617376.72,430090.22,-17.43
617377.20,430090.10,-17.46
617377.77,430089.95,-17.47
617378.32,430089.80,-17.49
617378.84,430089.67,-17.51
617379.40,430089.53,-17.53
617379.95,430089.38,-17.55
617380.51,430089.24,-17.56
617381.03,430089.11,-17.58
617381.60,430088.96,-17.60
617382.15,430088.82,-17.61
617382.68,430088.67,-17.62
617383.22,430088.53,-17.64
617383.80,430088.38,-17.65
617384.36,430088.22,-17.66
617384.86,430088.08,-17.67
617385.46,430087.92,-17.68
617386.02,430087.75,-17.69
617386.59,430087.59,-17.71
617387.11,430087.43,-17.71
617387.68,430087.26,-17.72
617388.18,430087.11,-17.73
617388.76,430086.94,-17.75
617389.33,430086.78,-17.76
617389.88,430086.60,-17.77
617390.40,430086.46,-17.78
617390.97,430086.28,-17.79
617391.53,430086.12,-17.80
617392.04,430085.97,-17.82
617392.61,430085.82,-17.83
617393.21,430085.67,-17.84
617393.78,430085.53,-17.85
617394.31,430085.39,-17.88
617394.86,430085.26,-17.90
617395.46,430085.13,-17.92
617396.05,430085.01,-17.93
617396.56,430084.90,-17.95
617397.14,430084.78,-17.97
617397.71,430084.67,-17.99
617398.25,430084.56,-18.01
617398.84,430084.44,-18.03
617399.43,430084.33,-18.05
617399.94,430084.22,-18.07
617400.51,430084.11,-18.09
617401.10,430083.98,-18.11
617401.59,430083.88,-18.13
617402.17,430083.77,-18.15
617402.76,430083.65,-18.17
617403.34,430083.53,-18.19
617403.86,430083.41,-18.21
617404.43,430083.29,-18.22
617405.03,430083.17,-18.24
617405.53,430083.07,-18.26
617406.13,430082.94,-18.28
617406.70,430082.81,-18.29
617407.29,430082.68,-18.31
617407.80,430082.58,-18.33
617408.36,430082.46,-18.36
617408.92,430082.34,-18.37
617409.49,430082.22,-18.40
617410.08,430082.09,-18.42
617410.65,430081.97,-18.43
617411.14,430081.86,-18.44
617411.74,430081.73,-18.46
